<Group>
Derived (MultiDye)
6
49		49		49		48		98		98	
Derived (1)	TyBQAAArwAuCFX5hMkehiRpSr6g8=	Derived (2)	TyhQAAArwAuCFX5hMkehiRpSr6g8=	Derived (3)	TzBQAAArwAuCFX5hMkehiRpSr6g8=	Derived (4)	TzhQAAArwAuCFX5hMkehiRpSr6g8=	Derived (1)(2)	T0BQAAArwAuCFX5hMkehiRpSr6g8=	Derived (2)(2)	T0hQAAArwAuCFX5hMkehiRpSr6g8=
X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
1142.58386	0.475791037	1120.28235	0.4781636	1127.10986	0.48026672	1163.32251	0.469187737	554.0738	0.458234161	560.9678	0.485207379
1171.86462	0.479172975	1149.4823	0.4770849	1156.41931	0.4823671	1192.65613	0.47778368	568.6106	0.459972918	575.4622	0.482689917
1201.23572	0.4814984	1178.8197	0.478252977	1185.7135	0.476313025	1222.01733	0.47554636	583.0752	0.459406585	589.9384	0.482993573
1230.49817	0.4809954	1208.12317	0.478200734	1215.0603	0.474469751	1251.08386	0.467319667	597.4931	0.458630085	604.4243	0.4846983
1259.64893	0.479484618	1237.34119	0.479386717	1244.18457	0.481730342	1280.42334	0.396143317	612.000732	0.4578095	618.83374	0.4835084
1288.99048	0.403284371	1266.54163	0.3661709	1273.49048	0.368860334	1309.60266	0.359120041	626.4647	0.455493242	633.4029	0.482791454
1318.11963	0.365571469	1295.82874	0.365566134	1302.77417	0.370154917	1338.9856	0.36000514	641.0663	0.4589018	647.9151	0.483241767
1347.4635	0.3676935	1325.119	0.36443454	1331.97754	0.365618944	1368.22131	0.3593719	655.3806	0.457200646	662.326965	0.48366493
1376.74121	0.361599147	1354.40173	0.365531921	1361.31226	0.364520133	1397.38586	0.3666534	669.8168	0.460305452	676.6644	0.482089221
1405.90417	0.361902773	1383.64709	0.36183846	1390.49463	0.368798822	1426.59387	0.360556	684.340149	0.4568009	691.173035	0.482059628
1435.10071	0.363580942	1412.78613	0.3668642	1419.63879	0.366635352			698.8059	0.458721519	705.7141	0.481354743
								713.3187	0.45746395	734.661865	0.483809173
								727.773254	0.468677551	749.132141	0.491648018
								742.221252	0.46919322	763.476135	0.486652821
								756.5784	0.4676869	777.797546	0.488214433
								770.9518	0.468932569	792.2146	0.488469541
								785.313538	0.4691012	806.68866	0.4898386
								799.779	0.467549354	821.1396	0.486259282
								814.3031	0.467155	835.6249	0.484416246
								828.711853	0.4661358	850.1512	0.486652851
								843.2378	0.4682614	864.5306	0.486239254
								857.6925	0.4683854	878.9962	0.4851576
								872.106262	0.4689413	893.3629	0.486891985
								886.516968	0.4644821	907.207642	0.48108092
								914.8231	0.466321856	921.6563	0.4885215
								929.2501	0.471146554	936.194641	0.489302
								943.786743	0.472134531	950.7472	0.4895861
								958.3556	0.4731239	965.2506	0.4895914
								972.8618	0.472493649	979.805359	0.487851
								987.3218	0.471772134	994.166931	0.485701621
								1001.6842	0.4723206	1008.62811	0.4884113
								1016.09247	0.471060157	1022.98828	0.485571772
								1030.48181	0.473748982	1037.33093	0.4880761
								1044.8064	0.470908225	1051.65466	0.485271573
								1059.1283	0.470592618	1065.97083	0.4883011
								1073.58936	0.474408567	1094.693	0.4767003
								1087.82275	0.456715047	1109.1272	0.477997571
								1102.22034	0.46603334	1123.50342	0.481918454
								1116.609	0.469266266	1137.98047	0.477731943
								1131.02966	0.466299623	1152.2373	0.4790597
								1145.40149	0.469669074	1166.79224	0.4814327
								1159.85608	0.470755	1181.24243	0.480680555
								1174.38318	0.4716033	1195.74854	0.480884165
								1188.80371	0.4721924	1210.24377	0.478984773
								1203.33032	0.47325623	1224.75793	0.477312684
								1217.82861	0.469652772	1239.17017	0.478759736
								1232.276	0.47120285	1253.61877	0.478506237
								1246.68054	0.4726764	1266.91125	0.396415442
								1274.52844	0.393057555	1281.51746	0.395315021
								1289.13525	0.393214643	1296.06238	0.361551553
								1303.66162	0.363806665	1310.511	0.363200784
								1318.12012	0.364880532	1324.96729	0.361642241
								1332.44006	0.36373803	1339.28845	0.362074941
								1346.85486	0.359793454	1353.74866	0.362006575
								1361.25281	0.3632466	1368.09265	0.360665143
								1375.57349	0.36348936	1382.42236	0.35976404
								1389.89844	0.364166379	1396.783	0.360489666
								1404.34045	0.363594055	1411.29065	0.3603646
								1418.91357	0.360966355	1425.75061	0.3602578
								1433.343	0.364531577	1440.18152	0.3622255
</Group>
